Month,Mean,LogMean,Median,LogMedian,Max,LogMax,StandardDeviation,LogStandardDeviation,Percentile50,LogPercentile50,Percentile75,LogPercentile75,Percentile90,LogPercentile90,Percentile99,LogPercentile99,Percentile99.99,LogPercentile99.99
2021-07,3.2308911754590244,1.1727580048944513,3.3941931485000003,1.2220660740024538,5.4058438883000015,1.6874805699493172,0.3850584882836799,-0.9543600386127181,3.3941931485000003,1.2220660740024538,3.3986029312,1.2233644445902792,3.4032092431,1.2247188814627332,3.5405761939000002,1.2642894805390492,3.832807424138217,1.3435975435861038
2021-08,3.337266133095695,1.2051519487904863,3.3944221684,1.2221335457590334,4.6865238892,1.5446911326415342,0.22391417872444103,-1.4964924312348733,3.3944221684,1.2221335457590334,3.3986097359,1.2233664467933387,3.4467180746,1.2374224955620639,3.617233579561985,1.2857095291436489,3.923589391173298,1.3670068958541535
2021-09,3.3708322412811715,1.2151596697454727,3.3947396311,1.22222706619929,6.980408490300002,1.9431074380274955,0.16011850758867177,-1.831841065481567,3.3947396311,1.22222706619929,3.3991931297000004,1.2235380886643865,3.459569504,1.2411441605194733,3.6699840126999996,1.3001873058444564,5.404074353500001,1.6871531789781322
2021-10,3.3855477123962268,1.2195156990051552,3.3955170734,1.2224560538023306,7.309109518900001,1.989121449501468,0.16878295808272153,-1.7791416611425892,3.3955170734,1.2224560538023306,3.4014306952,1.2241961358195756,3.45989034008,1.2412368949488823,3.6709331002000005,1.3004458804859331,5.741468112600001,1.7477149463738704
2021-11,3.411942473526464,1.2272817694423017,3.3979017572,1.223158110883577,7.306188177000001,1.9887216845429034,0.20766708115303276,-1.5718190529432794,3.3979017572,1.223158110883577,3.4165415044500005,1.2286287834014062,3.5310635122000003,1.261599103813655,3.7105643889,1.3111839914374384,5.810468520481327,1.7596612079707927
2021-12,4.136764629381856,1.4199139918268717,3.4589006371,1.2409508036389947,8.136983641100002,2.0964195512786787,1.023386806953386,0.023117525917628026,3.4589006371,1.2409508036389947,5.4039445650000015,1.6871291619032207,5.6131982049000015,1.725120647095035,6.536433603392997,1.8773916961456512,7.27064263434751,1.9838446830098342
2022-01,5.523449404803429,1.7090025572997234,5.567127783200001,1.7168792626293348,8.173315156500003,2.1008745984781787,0.6879699450199452,-0.3740101265670248,5.567127783200001,1.7168792626293348,5.741468112600002,1.7477149463738706,5.7567274787,1.7503691671926433,6.966414845156001,1.9411007230210253,7.491261831100002,2.013737252111554
2022-02,6.017533623554032,1.7946774782879016,5.741468112600002,1.7477149463738706,8.505646697200001,2.140730260252845,0.6656823469334948,-0.4069426787780205,5.741468112600002,1.7477149463738706,6.830201917400001,1.921354236454644,6.966163905800001,1.9410647010669402,7.017680141649998,1.9484326992699872,8.015697890974385,2.0814018553805904
2022-03,6.666009690081948,1.8970214335421494,6.966145803150001,1.9410621024095203,8.631764478700001,2.1554489429102914,0.5544770422068237,-0.5897298757416642,6.966145803150001,1.9410621024095203,6.966163905800001,1.9410647010669402,6.967423882400001,1.941245555649778,7.254295358100001,1.9815937566157669,8.061662118000001,2.087119753372648
2022-04,6.90698965856979,1.9325338928666518,6.966163905800001,1.9410647010669402,8.465518634200002,2.136001281776805,0.36616601093812495,-1.0046684666197434,6.966163905800001,1.9410647010669402,6.966593608525001,1.9411263834330754,7.150695113800001,1.9672095706937702,7.440760732000002,2.0069730925426668,8.440274509251921,2.1330148328718277
