Month,Mean,LogMean,Median,LogMedian,Max,LogMax,StandardDeviation,LogStandardDeviation,Percentile50,LogPercentile50,Percentile75,LogPercentile75,Percentile90,LogPercentile90,Percentile99,LogPercentile99,Percentile99.99,LogPercentile99.99
2021-06,1.954993459510785,0.6703868479129528,2.107479969795848,0.7454929065999999,3.1231238503268917,1.1388337350000002,0.3712584258892935,-0.9908568931246811,2.107479969795848,0.7454929065999999,2.29906498518572,0.8325025120999999,2.2994324991732116,0.8326623529999999,2.5286481528521216,0.9276848329999999,2.811559278993464,1.033739233
2021-07,2.206828645309454,0.7915564828056352,2.2646194747428745,0.8174067424999999,5.158519645883954,1.6406496480000003,0.2560814138715538,-1.3622598621253925,2.2646194747428745,0.8174067424999999,2.3111363338578688,0.837739323,2.4765379396610085,0.9068615927999999,2.6292737385063836,0.9667076629999999,2.9489857140961755,1.0814612855
2021-08,2.293562898058315,0.8301064591649031,2.295808146318083,0.8310849149999998,3.334907867336749,1.2044450530000002,0.18560654080897696,-1.6841262178233238,2.295808146318083,0.8310849149999998,2.3666131560409376,0.8614598849999998,2.49748348123983,0.915283617400512,2.679067395640403,0.9854687472600009,3.140814127077618,1.1444820424532813
2021-09,2.322234428780467,0.8425298380333723,2.2991857373188784,0.832555033,6.589906972826613,1.8855392320000004,0.16305261659692613,-1.8136823290563395,2.2991857373188784,0.832555033,2.38431747886136,0.8689129109999999,2.5138533119571855,0.92181676,2.7109869229360313,0.9973127467999999,5.194398457963376,1.6475808253468902
2021-10,2.3475126668587056,0.8533563279786754,2.3108352332095725,0.837609032,6.791475901896364,1.9156682820000006,0.19476786666744597,-1.6359468568862823,2.3108352332095725,0.837609032,2.416643793635295,0.8823797154510465,2.540989116569581,0.9325534212,2.7571545537574274,1.014199189141968,5.953804208349082,1.7840303780000004
2021-11,2.392007971015639,0.8721331684472305,2.3350443350171832,0.8480308781,7.117249025929603,1.9625212780000003,0.2764675144772376,-1.2856619532502964,2.3350443350171832,0.8480308781,2.476616546718016,0.9068933329999999,2.576369068724418,0.94638107,2.892662235081444,1.0621772667,5.953804208349082,1.7840303780000004
2021-12,3.4247925227113165,1.2310408925687446,2.5019594147748845,0.9170741908000001,13.115859562724282,2.5738221516000004,1.4672980029793676,0.38342261621309337,2.5019594147748845,0.9170741908000001,5.144400937773819,1.6379089267000002,5.517519967047879,1.7079284780000006,7.093979027673957,1.9592464000000003,10.06923056011373,2.3094842946863916
2022-01,5.466423047301554,1.698624480651007,5.455152626025272,1.6965605980000005,13.213891354836978,2.5812686516000003,1.2279540147533285,0.20534938175450781,5.455152626025272,1.6965605980000005,5.584203370414271,1.7199417850000007,5.956689156084901,1.7845148160000004,8.861677690400706,2.1817361022671857,10.262416869485872,2.3284883743302323
2022-02,6.509167334907276,1.873211542495669,5.596643583702839,1.7221670580000004,14.653475678449041,2.6846775549999995,1.572295405630297,0.4525365934204332,5.596643583702839,1.7221670580000004,8.547310983262014,2.1456167286000007,8.753124986289663,2.1694107779,9.296892457818815,2.2296802000000002,12.020079523296184,2.4865785450000004
2022-03,8.106878870762479,2.09271294457934,8.753037648919584,2.1694008,16.26614989603527,2.789086255,1.3538268951495274,0.3029353193077461,8.753037648919584,2.1694008,8.754169675447926,2.1695301212,9.006312184183187,2.1979256853007136,9.745573676194585,2.2768132000000003,12.511613024801798,2.5266572550000004
